timestamp,source_node,destination_node,channel_type,latency_ms,message_size,status
2025-01-01 00:42:29,NODE-2548,NODE-1400,SATCOM,159,1307,SUCCESS
2025-01-01 00:42:32,NODE-1966,NODE-2579,FIBER,51,211,SUCCESS
2025-01-01 00:42:35,NODE-8813,NODE-4165,SATCOM,133,601,SUCCESS
2025-01-01 00:42:36,NODE-1464,NODE-2189,FIBER,208,798,SUCCESS
2025-01-01 00:42:39,NODE-2360,NODE-1533,RF,86,946,SUCCESS
2025-01-01 00:42:43,NODE-3323,NODE-4623,FIBER,233,575,SUCCESS
2025-01-01 00:42:47,NODE-4518,NODE-2239,FIBER,178,954,SUCCESS
2025-01-01 00:42:51,NODE-1719,NODE-1113,RF,173,1128,SUCCESS
2025-01-01 00:42:55,NODE-2618,NODE-3664,SATCOM,203,294,SUCCESS
2025-01-01 00:42:56,NODE-1151,NODE-3511,RF,67,578,SUCCESS
2025-01-01 00:42:58,NODE-9447,NODE-8276,FIBER,141,1151,SUCCESS
2025-01-01 00:43:01,NODE-4464,NODE-1226,SATCOM,168,900,SUCCESS
2025-01-01 00:43:04,NODE-7365,NODE-2648,SATCOM,51,640,SUCCESS
2025-01-01 00:43:05,NODE-2907,NODE-1797,RF,210,1027,SUCCESS
2025-01-01 00:43:06,NODE-2720,NODE-8106,RF,144,972,SUCCESS
2025-01-01 00:43:08,NODE-3094,NODE-9758,FIBER,225,1313,SUCCESS
2025-01-01 00:43:09,NODE-5551,NODE-1775,SATCOM,201,1453,SUCCESS
2025-01-01 00:43:12,NODE-7743,NODE-6821,RF,246,941,SUCCESS
2025-01-01 00:43:15,NODE-8296,NODE-7103,RF,129,512,SUCCESS
2025-01-01 00:43:19,NODE-8894,NODE-4286,FIBER,98,1259,SUCCESS
2025-01-01 00:43:21,NODE-2874,NODE-7289,RF,1157,620,DELAY
2025-01-01 00:43:23,NODE-4018,NODE-2672,SATCOM,89,1352,SUCCESS
2025-01-01 00:43:26,NODE-2776,NODE-2455,RF,58,883,SUCCESS
2025-01-01 00:43:28,NODE-7160,NODE-3849,SATCOM,136,862,SUCCESS
2025-01-01 00:43:30,NODE-5911,NODE-6280,FIBER,191,1132,SUCCESS
2025-01-01 00:43:32,NODE-9481,NODE-8259,SATCOM,200,789,SUCCESS
2025-01-01 00:43:35,NODE-5673,NODE-6102,FIBER,79,1095,SUCCESS
2025-01-01 00:43:36,NODE-4933,NODE-8272,FIBER,128,231,SUCCESS
2025-01-01 00:43:37,NODE-4612,NODE-7880,SATCOM,190,635,SUCCESS
2025-01-01 00:43:39,NODE-1506,NODE-9720,SATCOM,180,1397,SUCCESS
2025-01-01 00:43:43,NODE-5675,NODE-9421,RF,174,1494,SUCCESS
2025-01-01 00:43:45,NODE-5813,NODE-5978,FIBER,1174,425,DELAY
2025-01-01 00:43:47,NODE-7170,NODE-2703,RF,1525,596,DELAY
2025-01-01 00:43:50,NODE-9729,NODE-9330,RF,1407,948,DELAY
2025-01-01 00:43:54,NODE-4350,NODE-4375,SATCOM,56,1226,SUCCESS
2025-01-01 00:43:58,NODE-5628,NODE-1339,FIBER,89,1408,SUCCESS
2025-01-01 00:43:59,NODE-8644,NODE-6849,RF,104,1368,SUCCESS
2025-01-01 00:44:01,NODE-2437,NODE-1518,RF,212,726,SUCCESS
2025-01-01 00:44:03,NODE-1322,NODE-8595,RF,2123,5082,FAIL
2025-01-01 00:44:04,NODE-2648,NODE-4339,FIBER,247,467,SUCCESS
2025-01-01 00:44:07,NODE-6112,NODE-5319,FIBER,207,680,SUCCESS
2025-01-01 00:44:11,NODE-3694,NODE-3497,FIBER,109,253,SUCCESS
2025-01-01 00:44:12,NODE-7342,NODE-8823,FIBER,191,970,SUCCESS
2025-01-01 00:44:13,NODE-2456,NODE-8759,SATCOM,171,1469,SUCCESS
2025-01-01 00:44:17,NODE-4276,NODE-8730,FIBER,46,352,SUCCESS
2025-01-01 00:44:20,NODE-6996,NODE-2467,RF,223,627,SUCCESS
2025-01-01 00:44:24,NODE-1742,NODE-9495,FIBER,96,377,SUCCESS
2025-01-01 00:44:28,NODE-1942,NODE-9177,FIBER,961,516,DELAY
2025-01-01 00:44:31,NODE-2966,NODE-8173,FIBER,230,208,SUCCESS
2025-01-01 00:44:34,NODE-5313,NODE-1916,SATCOM,92,1346,SUCCESS
2025-01-01 00:44:38,NODE-4338,NODE-9553,SATCOM,119,690,SUCCESS
2025-01-01 00:44:41,NODE-8649,NODE-4887,SATCOM,228,254,SUCCESS
2025-01-01 00:44:44,NODE-7665,NODE-8352,RF,45,713,SUCCESS
2025-01-01 00:44:47,NODE-2019,NODE-4196,FIBER,52,316,SUCCESS
2025-01-01 00:44:51,NODE-3298,NODE-5654,SATCOM,183,1183,SUCCESS
2025-01-01 00:44:54,NODE-6199,NODE-1080,SATCOM,129,1440,SUCCESS
2025-01-01 00:44:57,NODE-2212,NODE-1672,SATCOM,146,1278,SUCCESS
2025-01-01 00:44:59,NODE-7856,NODE-8140,RF,200,1093,SUCCESS
2025-01-01 00:45:02,NODE-4278,NODE-1655,FIBER,171,1287,SUCCESS
2025-01-01 00:45:06,NODE-9110,NODE-1798,RF,220,762,SUCCESS
2025-01-01 00:45:08,NODE-5212,NODE-2186,SATCOM,246,740,SUCCESS
2025-01-01 00:45:11,NODE-6361,NODE-1008,FIBER,55,517,SUCCESS
2025-01-01 00:45:12,NODE-9238,NODE-5971,FIBER,74,1227,SUCCESS
2025-01-01 00:45:15,NODE-5934,NODE-8983,SATCOM,2348,5384,FAIL
2025-01-01 00:45:18,NODE-2771,NODE-8010,FIBER,210,1223,SUCCESS
2025-01-01 00:45:19,NODE-1593,NODE-7350,FIBER,1208,1103,DELAY
2025-01-01 00:45:23,NODE-6070,NODE-2405,SATCOM,211,1274,SUCCESS
2025-01-01 00:45:26,NODE-3735,NODE-8157,FIBER,138,646,SUCCESS
2025-01-01 00:45:27,NODE-9184,NODE-3746,RF,40,731,SUCCESS
2025-01-01 00:45:31,NODE-9652,NODE-9820,FIBER,1393,1107,DELAY
2025-01-01 00:45:34,NODE-5971,NODE-7624,SATCOM,112,1442,SUCCESS
2025-01-01 00:45:35,NODE-3455,NODE-3470,SATCOM,229,1058,SUCCESS
2025-01-01 00:45:36,NODE-3069,NODE-1397,RF,64,396,SUCCESS
2025-01-01 00:45:39,NODE-9554,NODE-4919,RF,131,1376,SUCCESS
2025-01-01 00:45:41,NODE-4849,NODE-4561,FIBER,222,351,SUCCESS
2025-01-01 00:45:42,NODE-7989,NODE-7993,SATCOM,70,869,SUCCESS
2025-01-01 00:45:44,NODE-3755,NODE-9955,RF,81,288,SUCCESS
2025-01-01 00:45:47,NODE-4124,NODE-9404,SATCOM,129,408,SUCCESS
2025-01-01 00:45:49,NODE-3099,NODE-2838,FIBER,117,583,SUCCESS
2025-01-01 00:45:51,NODE-4348,NODE-9921,RF,232,312,SUCCESS
2025-01-01 00:45:53,NODE-6034,NODE-7473,RF,156,234,SUCCESS
2025-01-01 00:45:56,NODE-9444,NODE-3178,SATCOM,221,643,SUCCESS
2025-01-01 00:45:58,NODE-7165,NODE-9353,RF,229,222,SUCCESS
2025-01-01 00:45:59,NODE-4803,NODE-3347,FIBER,114,342,SUCCESS
2025-01-01 00:46:00,NODE-3516,NODE-2521,FIBER,50,1173,SUCCESS
2025-01-01 00:46:04,NODE-1875,NODE-1457,SATCOM,226,475,SUCCESS
2025-01-01 00:46:06,NODE-7896,NODE-7588,FIBER,1554,218,DELAY
2025-01-01 00:46:08,NODE-4031,NODE-5816,FIBER,224,1144,SUCCESS
2025-01-01 00:46:11,NODE-3471,NODE-7117,RF,148,759,SUCCESS
2025-01-01 00:46:15,NODE-6909,NODE-3219,RF,2003,3583,FAIL
2025-01-01 00:46:19,NODE-5989,NODE-7740,SATCOM,1339,1446,DELAY
2025-01-01 00:46:22,NODE-4112,NODE-2720,SATCOM,2408,6816,FAIL
2025-01-01 00:46:25,NODE-6902,NODE-1517,SATCOM,1396,935,DELAY
2025-01-01 00:46:27,NODE-6398,NODE-5292,FIBER,53,528,SUCCESS
2025-01-01 00:46:30,NODE-6335,NODE-4313,SATCOM,85,883,SUCCESS
2025-01-01 00:46:31,NODE-4073,NODE-5234,SATCOM,149,517,SUCCESS
2025-01-01 00:46:34,NODE-2174,NODE-1959,RF,145,228,SUCCESS
2025-01-01 00:46:36,NODE-8756,NODE-6516,FIBER,1065,445,DELAY
2025-01-01 00:46:38,NODE-4975,NODE-1955,RF,129,1416,SUCCESS
2025-01-01 00:46:39,NODE-2655,NODE-4152,FIBER,1062,991,DELAY
2025-01-01 00:46:43,NODE-7151,NODE-1349,RF,46,257,SUCCESS
2025-01-01 00:46:45,NODE-9398,NODE-5259,FIBER,68,1423,SUCCESS
2025-01-01 00:46:49,NODE-1483,NODE-7454,RF,236,1173,SUCCESS
2025-01-01 00:46:52,NODE-6229,NODE-2429,RF,182,499,SUCCESS
2025-01-01 00:46:56,NODE-8791,NODE-4188,SATCOM,237,1322,SUCCESS
2025-01-01 00:46:59,NODE-5864,NODE-6787,FIBER,46,214,SUCCESS
2025-01-01 00:47:02,NODE-4345,NODE-6294,RF,245,1265,SUCCESS
2025-01-01 00:47:06,NODE-6283,NODE-2431,RF,248,425,SUCCESS
2025-01-01 00:47:09,NODE-7946,NODE-5055,FIBER,246,1341,SUCCESS
2025-01-01 00:47:10,NODE-8768,NODE-4092,SATCOM,213,570,SUCCESS
2025-01-01 00:47:14,NODE-7381,NODE-2378,SATCOM,240,557,SUCCESS
2025-01-01 00:47:16,NODE-3958,NODE-7974,FIBER,250,778,SUCCESS
2025-01-01 00:47:18,NODE-3813,NODE-5400,RF,123,970,SUCCESS
2025-01-01 00:47:19,NODE-9679,NODE-6939,RF,208,332,SUCCESS
2025-01-01 00:47:21,NODE-8917,NODE-1942,SATCOM,141,1393,SUCCESS
2025-01-01 00:47:24,NODE-1314,NODE-9637,SATCOM,1559,1420,DELAY
2025-01-01 00:47:28,NODE-6210,NODE-7262,FIBER,104,977,SUCCESS
2025-01-01 00:47:31,NODE-5080,NODE-6251,SATCOM,2462,6502,FAIL
2025-01-01 00:47:34,NODE-9897,NODE-1094,RF,145,215,SUCCESS
2025-01-01 00:47:35,NODE-6787,NODE-9489,FIBER,228,372,SUCCESS
2025-01-01 00:47:39,NODE-2044,NODE-5701,RF,2327,5300,FAIL
2025-01-01 00:47:41,NODE-7796,NODE-4702,FIBER,161,849,SUCCESS
2025-01-01 00:47:44,NODE-9463,NODE-2630,RF,77,1116,SUCCESS
2025-01-01 00:47:46,NODE-9214,NODE-8638,RF,55,575,SUCCESS
2025-01-01 00:47:50,NODE-7477,NODE-5149,SATCOM,189,219,SUCCESS
2025-01-01 00:47:54,NODE-3599,NODE-5863,SATCOM,148,749,SUCCESS
2025-01-01 00:47:58,NODE-9646,NODE-4513,SATCOM,108,1272,SUCCESS
2025-01-01 00:48:01,NODE-5073,NODE-8061,SATCOM,1335,319,DELAY
2025-01-01 00:48:02,NODE-1840,NODE-7621,FIBER,228,338,SUCCESS
2025-01-01 00:48:04,NODE-6391,NODE-1990,SATCOM,117,769,SUCCESS
2025-01-01 00:48:08,NODE-1468,NODE-8066,RF,239,1241,SUCCESS
2025-01-01 00:48:10,NODE-7960,NODE-1342,FIBER,2582,6156,FAIL
2025-01-01 00:48:12,NODE-6810,NODE-3209,FIBER,229,1199,SUCCESS
2025-01-01 00:48:14,NODE-7057,NODE-3470,RF,125,1099,SUCCESS
2025-01-01 00:48:18,NODE-7633,NODE-8073,FIBER,95,1006,SUCCESS
2025-01-01 00:48:19,NODE-5955,NODE-8529,SATCOM,64,502,SUCCESS
2025-01-01 00:48:22,NODE-1543,NODE-1104,SATCOM,206,1492,SUCCESS
2025-01-01 00:48:23,NODE-3660,NODE-3887,RF,126,203,SUCCESS
2025-01-01 00:48:27,NODE-3249,NODE-3851,SATCOM,246,817,SUCCESS
2025-01-01 00:48:29,NODE-5948,NODE-8147,RF,84,857,SUCCESS
2025-01-01 00:48:33,NODE-8850,NODE-3039,FIBER,123,1258,SUCCESS
2025-01-01 00:48:37,NODE-9837,NODE-8645,SATCOM,124,1320,SUCCESS
2025-01-01 00:48:39,NODE-7052,NODE-6442,SATCOM,1877,4907,FAIL
2025-01-01 00:48:42,NODE-9987,NODE-2774,SATCOM,89,1137,SUCCESS
2025-01-01 00:48:46,NODE-6400,NODE-8986,SATCOM,2022,3135,FAIL
2025-01-01 00:48:47,NODE-6179,NODE-9220,FIBER,222,1323,SUCCESS
2025-01-01 00:48:50,NODE-3849,NODE-5772,SATCOM,93,1185,SUCCESS
2025-01-01 00:48:52,NODE-1718,NODE-1398,FIBER,2892,4399,FAIL
2025-01-01 00:48:54,NODE-9696,NODE-1111,SATCOM,78,1098,SUCCESS
2025-01-01 00:48:55,NODE-8586,NODE-2379,RF,1276,1122,DELAY
2025-01-01 00:48:57,NODE-3264,NODE-1796,SATCOM,168,1174,SUCCESS
2025-01-01 00:48:58,NODE-5138,NODE-3592,RF,227,1484,SUCCESS
2025-01-01 00:48:59,NODE-2162,NODE-1792,RF,206,484,SUCCESS
2025-01-01 00:49:01,NODE-7778,NODE-3345,SATCOM,156,1205,SUCCESS
2025-01-01 00:49:02,NODE-6225,NODE-9946,RF,84,219,SUCCESS
2025-01-01 00:49:03,NODE-7822,NODE-5731,SATCOM,147,967,SUCCESS
2025-01-01 00:49:04,NODE-9208,NODE-2630,RF,104,767,SUCCESS
2025-01-01 00:49:07,NODE-4924,NODE-2651,RF,137,1167,SUCCESS
2025-01-01 00:49:08,NODE-7902,NODE-8410,RF,221,1174,SUCCESS
2025-01-01 00:49:12,NODE-1336,NODE-9550,FIBER,1022,815,DELAY
2025-01-01 00:49:16,NODE-1067,NODE-9829,RF,198,1374,SUCCESS
2025-01-01 00:49:20,NODE-1632,NODE-4997,FIBER,245,1281,SUCCESS
2025-01-01 00:49:23,NODE-8448,NODE-6372,FIBER,75,790,SUCCESS
2025-01-01 00:49:25,NODE-4060,NODE-7250,RF,2168,3286,FAIL
2025-01-01 00:49:28,NODE-6787,NODE-5495,RF,193,1313,SUCCESS
2025-01-01 00:49:30,NODE-7959,NODE-2247,RF,151,1028,SUCCESS
2025-01-01 00:49:32,NODE-7072,NODE-2206,FIBER,224,619,SUCCESS
2025-01-01 00:49:34,NODE-1762,NODE-8928,FIBER,2845,4383,FAIL
2025-01-01 00:49:37,NODE-2059,NODE-5696,RF,52,960,SUCCESS
2025-01-01 00:49:40,NODE-3094,NODE-4058,SATCOM,184,693,SUCCESS
2025-01-01 00:49:41,NODE-3969,NODE-6058,SATCOM,209,1032,SUCCESS
2025-01-01 00:49:43,NODE-2537,NODE-2261,SATCOM,61,837,SUCCESS
2025-01-01 00:49:46,NODE-6441,NODE-6529,SATCOM,145,1388,SUCCESS
2025-01-01 00:49:50,NODE-8135,NODE-1280,FIBER,249,723,SUCCESS
2025-01-01 00:49:51,NODE-6881,NODE-7992,SATCOM,144,1465,SUCCESS
2025-01-01 00:49:54,NODE-1639,NODE-2603,SATCOM,89,327,SUCCESS
2025-01-01 00:49:57,NODE-2470,NODE-9883,SATCOM,112,867,SUCCESS
2025-01-01 00:49:59,NODE-9934,NODE-3118,FIBER,87,452,SUCCESS
2025-01-01 00:50:01,NODE-5541,NODE-9868,FIBER,187,306,SUCCESS
2025-01-01 00:50:04,NODE-4763,NODE-4134,SATCOM,953,1458,DELAY
2025-01-01 00:50:06,NODE-7891,NODE-4114,FIBER,60,791,SUCCESS
2025-01-01 00:50:10,NODE-2758,NODE-9323,SATCOM,200,1133,SUCCESS
2025-01-01 00:50:14,NODE-6780,NODE-2980,SATCOM,224,405,SUCCESS
2025-01-01 00:50:15,NODE-4947,NODE-9309,RF,137,223,SUCCESS
2025-01-01 00:50:18,NODE-4866,NODE-3618,SATCOM,153,262,SUCCESS
2025-01-01 00:50:21,NODE-9212,NODE-3589,SATCOM,127,1205,SUCCESS
2025-01-01 00:50:23,NODE-3344,NODE-2870,FIBER,2529,6881,FAIL
2025-01-01 00:50:24,NODE-7526,NODE-1366,SATCOM,201,982,SUCCESS
2025-01-01 00:50:26,NODE-4439,NODE-3668,FIBER,138,472,SUCCESS
2025-01-01 00:50:27,NODE-2625,NODE-3993,SATCOM,2005,4448,FAIL
2025-01-01 00:50:31,NODE-7293,NODE-9462,SATCOM,204,1398,SUCCESS
2025-01-01 00:50:34,NODE-7057,NODE-5196,SATCOM,123,556,SUCCESS
2025-01-01 00:50:35,NODE-1306,NODE-3822,FIBER,205,629,SUCCESS
2025-01-01 00:50:38,NODE-4840,NODE-2101,SATCOM,223,563,SUCCESS
2025-01-01 00:50:41,NODE-2583,NODE-5165,RF,244,1165,SUCCESS
2025-01-01 00:50:44,NODE-1776,NODE-4208,SATCOM,228,1411,SUCCESS
2025-01-01 00:50:48,NODE-3189,NODE-7739,FIBER,86,852,SUCCESS
2025-01-01 00:50:51,NODE-3009,NODE-2185,FIBER,91,468,SUCCESS
2025-01-01 00:50:54,NODE-2857,NODE-8461,RF,155,601,SUCCESS
2025-01-01 00:50:58,NODE-3202,NODE-1912,RF,113,1181,SUCCESS
2025-01-01 00:51:02,NODE-8637,NODE-4070,FIBER,1183,1417,DELAY
2025-01-01 00:51:05,NODE-7412,NODE-4455,SATCOM,45,1205,SUCCESS
2025-01-01 00:51:06,NODE-7802,NODE-8936,SATCOM,114,695,SUCCESS
2025-01-01 00:51:07,NODE-1225,NODE-1604,SATCOM,47,881,SUCCESS
2025-01-01 00:51:11,NODE-7928,NODE-1833,RF,182,868,SUCCESS
2025-01-01 00:51:13,NODE-7236,NODE-6689,RF,183,703,SUCCESS
2025-01-01 00:51:17,NODE-6121,NODE-9833,RF,109,1082,SUCCESS
2025-01-01 00:51:19,NODE-5351,NODE-1369,SATCOM,181,476,SUCCESS
2025-01-01 00:51:23,NODE-5438,NODE-3708,RF,102,502,SUCCESS
2025-01-01 00:51:27,NODE-3958,NODE-2849,FIBER,229,1379,SUCCESS
2025-01-01 00:51:29,NODE-5483,NODE-7062,RF,150,1248,SUCCESS
2025-01-01 00:51:33,NODE-6292,NODE-1226,FIBER,1579,772,DELAY
2025-01-01 00:51:35,NODE-8393,NODE-1930,RF,97,930,SUCCESS
2025-01-01 00:51:36,NODE-3019,NODE-6954,RF,95,708,SUCCESS
2025-01-01 00:51:39,NODE-9565,NODE-8999,RF,2598,3526,FAIL
2025-01-01 00:51:40,NODE-5667,NODE-1442,RF,1099,434,DELAY
2025-01-01 00:51:43,NODE-8125,NODE-5069,SATCOM,115,1044,SUCCESS
2025-01-01 00:51:46,NODE-2381,NODE-1601,RF,103,831,SUCCESS
2025-01-01 00:51:50,NODE-6772,NODE-4256,SATCOM,177,635,SUCCESS
2025-01-01 00:51:53,NODE-2269,NODE-8315,SATCOM,227,1228,SUCCESS
2025-01-01 00:51:54,NODE-8416,NODE-4872,SATCOM,97,778,SUCCESS
2025-01-01 00:51:55,NODE-5164,NODE-2658,SATCOM,178,1474,SUCCESS
2025-01-01 00:51:57,NODE-6176,NODE-6848,RF,100,1148,SUCCESS
2025-01-01 00:51:59,NODE-8534,NODE-5451,RF,170,988,SUCCESS
2025-01-01 00:52:03,NODE-7198,NODE-6874,FIBER,146,1494,SUCCESS
2025-01-01 00:52:04,NODE-1742,NODE-6199,SATCOM,98,450,SUCCESS
2025-01-01 00:52:05,NODE-6556,NODE-9301,FIBER,1389,684,DELAY
2025-01-01 00:52:08,NODE-1909,NODE-7153,RF,222,499,SUCCESS
2025-01-01 00:52:11,NODE-6288,NODE-7877,SATCOM,232,547,SUCCESS
2025-01-01 00:52:15,NODE-2350,NODE-1197,FIBER,159,1338,SUCCESS
2025-01-01 00:52:18,NODE-3169,NODE-7899,FIBER,228,939,SUCCESS
2025-01-01 00:52:21,NODE-8538,NODE-3230,FIBER,161,232,SUCCESS
2025-01-01 00:52:24,NODE-2943,NODE-7272,SATCOM,176,1225,SUCCESS
2025-01-01 00:52:27,NODE-9085,NODE-7482,SATCOM,2624,5249,FAIL
2025-01-01 00:52:31,NODE-4805,NODE-8868,FIBER,119,885,SUCCESS
2025-01-01 00:52:34,NODE-3960,NODE-7824,RF,230,219,SUCCESS
2025-01-01 00:52:35,NODE-9471,NODE-8202,RF,243,1242,SUCCESS
2025-01-01 00:52:37,NODE-3380,NODE-1888,FIBER,162,786,SUCCESS
2025-01-01 00:52:40,NODE-9311,NODE-8019,FIBER,91,652,SUCCESS
2025-01-01 00:52:41,NODE-3869,NODE-9303,FIBER,214,216,SUCCESS
2025-01-01 00:52:44,NODE-9553,NODE-9225,FIBER,50,1135,SUCCESS
2025-01-01 00:52:47,NODE-5187,NODE-9425,FIBER,46,1327,SUCCESS
2025-01-01 00:52:48,NODE-4176,NODE-5073,FIBER,116,1208,SUCCESS
2025-01-01 00:52:49,NODE-3956,NODE-4435,RF,101,535,SUCCESS
2025-01-01 00:52:50,NODE-1990,NODE-9013,SATCOM,208,1432,SUCCESS
2025-01-01 00:52:53,NODE-6930,NODE-4813,SATCOM,154,316,SUCCESS
2025-01-01 00:52:57,NODE-4432,NODE-8503,SATCOM,76,1219,SUCCESS
2025-01-01 00:53:01,NODE-4830,NODE-1182,RF,236,437,SUCCESS
2025-01-01 00:53:02,NODE-5683,NODE-4249,SATCOM,2909,5220,FAIL
2025-01-01 00:53:05,NODE-4452,NODE-3709,RF,130,775,SUCCESS
2025-01-01 00:53:06,NODE-8175,NODE-1975,SATCOM,69,879,SUCCESS
2025-01-01 00:53:10,NODE-5103,NODE-1899,SATCOM,199,1428,SUCCESS
2025-01-01 00:53:12,NODE-5596,NODE-9344,RF,2165,3285,FAIL
2025-01-01 00:53:15,NODE-7823,NODE-1945,FIBER,215,712,SUCCESS
2025-01-01 00:53:16,NODE-6278,NODE-6415,SATCOM,2134,5950,FAIL
2025-01-01 00:53:20,NODE-4727,NODE-6546,RF,206,423,SUCCESS
2025-01-01 00:53:22,NODE-3122,NODE-8426,SATCOM,2938,5596,FAIL
2025-01-01 00:53:23,NODE-3093,NODE-2422,RF,177,1108,SUCCESS
2025-01-01 00:53:26,NODE-4317,NODE-4791,RF,117,471,SUCCESS
2025-01-01 00:53:27,NODE-1562,NODE-6791,SATCOM,959,1077,DELAY
2025-01-01 00:53:31,NODE-5321,NODE-8858,SATCOM,84,949,SUCCESS
2025-01-01 00:53:33,NODE-1205,NODE-6656,SATCOM,138,456,SUCCESS
2025-01-01 00:53:37,NODE-6082,NODE-1663,RF,231,220,SUCCESS
2025-01-01 00:53:41,NODE-2325,NODE-5438,RF,47,1173,SUCCESS
2025-01-01 00:53:43,NODE-1115,NODE-1309,RF,1545,332,DELAY
2025-01-01 00:53:44,NODE-4737,NODE-7393,RF,125,519,SUCCESS
2025-01-01 00:53:45,NODE-9413,NODE-8926,SATCOM,170,1358,SUCCESS
2025-01-01 00:53:47,NODE-3191,NODE-3130,SATCOM,154,1220,SUCCESS
2025-01-01 00:53:50,NODE-8938,NODE-3244,RF,1491,524,DELAY
2025-01-01 00:53:52,NODE-6090,NODE-8375,FIBER,187,243,SUCCESS
2025-01-01 00:53:55,NODE-5500,NODE-4715,FIBER,90,347,SUCCESS
2025-01-01 00:53:58,NODE-5647,NODE-3529,FIBER,212,821,SUCCESS
2025-01-01 00:54:00,NODE-8592,NODE-2848,FIBER,101,497,SUCCESS
2025-01-01 00:54:02,NODE-3414,NODE-6791,FIBER,214,1360,SUCCESS
2025-01-01 00:54:04,NODE-3554,NODE-8458,SATCOM,93,1287,SUCCESS
2025-01-01 00:54:06,NODE-9911,NODE-4810,SATCOM,186,1291,SUCCESS
2025-01-01 00:54:10,NODE-6668,NODE-8520,FIBER,191,1397,SUCCESS
2025-01-01 00:54:12,NODE-7435,NODE-8265,RF,89,805,SUCCESS
2025-01-01 00:54:15,NODE-2096,NODE-7121,SATCOM,127,867,SUCCESS
2025-01-01 00:54:16,NODE-2308,NODE-1046,FIBER,104,1036,SUCCESS
2025-01-01 00:54:19,NODE-4285,NODE-7371,RF,217,1405,SUCCESS
2025-01-01 00:54:23,NODE-6943,NODE-3707,FIBER,164,1236,SUCCESS
2025-01-01 00:54:24,NODE-8807,NODE-8848,SATCOM,2619,4161,FAIL
2025-01-01 00:54:28,NODE-8798,NODE-4635,SATCOM,42,1119,SUCCESS
2025-01-01 00:54:29,NODE-4282,NODE-8595,FIBER,1349,1124,DELAY
2025-01-01 00:54:31,NODE-4594,NODE-5804,RF,115,507,SUCCESS
2025-01-01 00:54:34,NODE-8203,NODE-9059,SATCOM,103,1040,SUCCESS
2025-01-01 00:54:37,NODE-6436,NODE-1731,RF,137,1023,SUCCESS
2025-01-01 00:54:40,NODE-9147,NODE-5577,FIBER,165,635,SUCCESS
2025-01-01 00:54:43,NODE-6179,NODE-7990,FIBER,47,434,SUCCESS
2025-01-01 00:54:47,NODE-4940,NODE-8608,RF,183,342,SUCCESS
2025-01-01 00:54:48,NODE-9046,NODE-8332,RF,226,497,SUCCESS
2025-01-01 00:54:52,NODE-8350,NODE-4464,RF,242,1214,SUCCESS
2025-01-01 00:54:54,NODE-1182,NODE-4841,RF,168,1251,SUCCESS
2025-01-01 00:54:58,NODE-9574,NODE-5183,SATCOM,155,1334,SUCCESS
2025-01-01 00:54:59,NODE-2941,NODE-8539,RF,180,997,SUCCESS
2025-01-01 00:55:03,NODE-1178,NODE-7808,RF,99,1235,SUCCESS
2025-01-01 00:55:04,NODE-1125,NODE-3227,SATCOM,3173,4909,FAIL
2025-01-01 00:55:07,NODE-7516,NODE-8621,RF,87,734,SUCCESS
2025-01-01 00:55:08,NODE-5053,NODE-5838,FIBER,73,1385,SUCCESS
2025-01-01 00:55:09,NODE-2396,NODE-8470,SATCOM,216,1437,SUCCESS
2025-01-01 00:55:11,NODE-8711,NODE-9894,FIBER,149,1088,SUCCESS
2025-01-01 00:55:12,NODE-3210,NODE-3585,RF,111,848,SUCCESS
2025-01-01 00:55:13,NODE-4223,NODE-8598,FIBER,62,350,SUCCESS
2025-01-01 00:55:15,NODE-3297,NODE-2303,FIBER,230,1198,SUCCESS
2025-01-01 00:55:16,NODE-6702,NODE-5979,SATCOM,156,1324,SUCCESS
2025-01-01 00:55:18,NODE-1436,NODE-8180,FIBER,136,1215,SUCCESS
2025-01-01 00:55:19,NODE-8804,NODE-2103,RF,215,1206,SUCCESS
2025-01-01 00:55:22,NODE-9151,NODE-8284,FIBER,120,475,SUCCESS
2025-01-01 00:55:24,NODE-8739,NODE-7947,RF,210,952,SUCCESS
2025-01-01 00:55:26,NODE-8767,NODE-3242,SATCOM,237,418,SUCCESS
2025-01-01 00:55:27,NODE-4150,NODE-8012,SATCOM,70,206,SUCCESS
2025-01-01 00:55:28,NODE-6437,NODE-6524,FIBER,63,1488,SUCCESS
2025-01-01 00:55:29,NODE-6806,NODE-6023,FIBER,146,543,SUCCESS
2025-01-01 00:55:33,NODE-2898,NODE-3021,RF,101,511,SUCCESS
2025-01-01 00:55:37,NODE-5644,NODE-9566,FIBER,76,733,SUCCESS
2025-01-01 00:55:41,NODE-5727,NODE-3208,FIBER,160,1147,SUCCESS
2025-01-01 00:55:42,NODE-4525,NODE-6597,RF,238,405,SUCCESS
2025-01-01 00:55:45,NODE-5124,NODE-3806,FIBER,184,1412,SUCCESS
2025-01-01 00:55:47,NODE-4125,NODE-5171,SATCOM,55,1131,SUCCESS
2025-01-01 00:55:50,NODE-8236,NODE-9407,RF,211,1400,SUCCESS
2025-01-01 00:55:51,NODE-3309,NODE-3508,RF,246,518,SUCCESS
2025-01-01 00:55:54,NODE-3605,NODE-2004,RF,1519,244,DELAY
2025-01-01 00:55:55,NODE-2314,NODE-7811,SATCOM,137,798,SUCCESS
2025-01-01 00:55:59,NODE-1148,NODE-8363,RF,131,390,SUCCESS
