timestamp,source_ip,destination_ip,protocol,packet_size,response_time_ms,status
2025-01-01 10:27:41,192.168.1.18,8.8.4.4,HTTPS,1459,1206,DELAY
2025-01-01 10:27:43,192.168.1.180,8.8.8.8,HTTPS,719,254,OK
2025-01-01 10:27:44,192.168.1.219,1.1.1.1,HTTPS,1321,146,OK
2025-01-01 10:27:47,192.168.1.73,1.1.1.1,HTTP,799,142,OK
2025-01-01 10:27:50,192.168.1.245,1.1.1.1,HTTPS,238,226,OK
2025-01-01 10:27:53,192.168.1.40,8.8.4.4,HTTP,1047,70,OK
2025-01-01 10:27:56,192.168.1.34,8.8.4.4,HTTP,1388,241,OK
2025-01-01 10:27:57,192.168.1.170,8.8.4.4,HTTPS,1129,72,OK
2025-01-01 10:27:59,192.168.1.200,8.8.4.4,HTTPS,982,184,OK
2025-01-01 10:28:02,192.168.1.86,8.8.8.8,HTTP,717,185,OK
2025-01-01 10:28:03,192.168.1.176,8.8.4.4,HTTPS,346,163,OK
2025-01-01 10:28:04,192.168.1.43,8.8.4.4,HTTP,464,79,OK
2025-01-01 10:28:06,192.168.1.245,1.1.1.1,HTTP,685,172,OK
2025-01-01 10:28:08,192.168.1.193,8.8.4.4,HTTP,1216,292,OK
2025-01-01 10:28:11,192.168.1.115,8.8.8.8,HTTP,1097,58,OK
2025-01-01 10:28:13,192.168.1.6,8.8.8.8,HTTP,1364,107,OK
2025-01-01 10:28:15,192.168.1.193,1.1.1.1,HTTPS,539,253,OK
2025-01-01 10:28:17,192.168.1.30,8.8.8.8,HTTPS,417,176,OK
2025-01-01 10:28:20,192.168.1.67,8.8.4.4,HTTP,1186,94,OK
2025-01-01 10:28:21,192.168.1.96,1.1.1.1,HTTP,1103,243,OK
2025-01-01 10:28:23,192.168.1.145,8.8.8.8,HTTP,1446,74,OK
2025-01-01 10:28:25,192.168.1.205,1.1.1.1,HTTP,1318,246,OK
2025-01-01 10:28:26,192.168.1.159,1.1.1.1,HTTP,945,130,OK
2025-01-01 10:28:27,192.168.1.68,8.8.8.8,HTTPS,1231,226,OK
2025-01-01 10:28:30,192.168.1.139,1.1.1.1,HTTP,1445,202,OK
2025-01-01 10:28:32,192.168.1.32,8.8.8.8,HTTP,1001,51,OK
2025-01-01 10:28:35,192.168.1.182,8.8.8.8,HTTPS,422,260,OK
2025-01-01 10:28:38,192.168.1.188,8.8.8.8,HTTPS,313,177,OK
2025-01-01 10:28:39,192.168.1.123,8.8.8.8,HTTP,1495,166,OK
2025-01-01 10:28:41,192.168.1.41,8.8.8.8,HTTP,1306,203,OK
2025-01-01 10:28:43,192.168.1.57,8.8.8.8,HTTPS,1144,252,OK
2025-01-01 10:28:46,192.168.1.86,8.8.8.8,HTTP,1193,54,OK
2025-01-01 10:28:49,192.168.1.17,1.1.1.1,HTTPS,671,171,OK
2025-01-01 10:28:50,192.168.1.14,1.1.1.1,HTTP,858,220,OK
2025-01-01 10:28:51,192.168.1.223,8.8.4.4,HTTP,1105,57,OK
2025-01-01 10:28:54,192.168.1.63,8.8.8.8,HTTP,253,190,OK
2025-01-01 10:28:57,192.168.1.22,8.8.4.4,HTTPS,402,254,OK
2025-01-01 10:28:59,192.168.1.171,1.1.1.1,HTTP,1180,295,OK
2025-01-01 10:29:02,192.168.1.143,8.8.4.4,HTTPS,864,185,OK
2025-01-01 10:29:05,192.168.1.164,8.8.8.8,HTTPS,321,112,OK
2025-01-01 10:29:06,192.168.1.241,1.1.1.1,HTTPS,1035,56,OK
2025-01-01 10:29:07,192.168.1.63,1.1.1.1,HTTP,605,130,OK
2025-01-01 10:29:09,192.168.1.224,8.8.8.8,HTTPS,351,96,OK
2025-01-01 10:29:10,192.168.1.223,8.8.4.4,HTTP,937,805,DELAY
2025-01-01 10:29:13,192.168.1.78,8.8.8.8,HTTP,578,225,OK
2025-01-01 10:29:15,192.168.1.252,8.8.8.8,HTTP,833,253,OK
2025-01-01 10:29:16,192.168.1.209,8.8.8.8,HTTP,581,245,OK
2025-01-01 10:29:18,192.168.1.35,8.8.8.8,HTTPS,573,239,OK
2025-01-01 10:29:19,192.168.1.60,1.1.1.1,HTTPS,333,179,OK
2025-01-01 10:29:21,192.168.1.26,8.8.8.8,HTTPS,397,206,OK
2025-01-01 10:29:22,192.168.1.31,8.8.8.8,HTTPS,6392,1746,FAIL
2025-01-01 10:29:23,192.168.1.150,8.8.4.4,HTTP,864,255,OK
2025-01-01 10:29:26,192.168.1.212,1.1.1.1,HTTPS,261,232,OK
2025-01-01 10:29:27,192.168.1.133,1.1.1.1,HTTP,5327,2686,FAIL
2025-01-01 10:29:28,192.168.1.242,1.1.1.1,HTTP,285,156,OK
2025-01-01 10:29:29,192.168.1.244,8.8.4.4,HTTPS,899,177,OK
2025-01-01 10:29:30,192.168.1.69,8.8.4.4,HTTPS,170,173,OK
2025-01-01 10:29:32,192.168.1.234,1.1.1.1,HTTPS,729,137,OK
2025-01-01 10:29:33,192.168.1.77,8.8.4.4,HTTP,975,272,OK
2025-01-01 10:29:36,192.168.1.225,8.8.8.8,HTTP,278,165,OK
2025-01-01 10:29:38,192.168.1.27,8.8.8.8,HTTPS,587,258,OK
2025-01-01 10:29:41,192.168.1.213,1.1.1.1,HTTP,1295,919,DELAY
2025-01-01 10:29:44,192.168.1.129,8.8.8.8,HTTPS,1308,233,OK
2025-01-01 10:29:46,192.168.1.8,8.8.4.4,HTTP,336,226,OK
2025-01-01 10:29:49,192.168.1.253,1.1.1.1,HTTPS,1212,288,OK
2025-01-01 10:29:51,192.168.1.18,8.8.4.4,HTTPS,1132,136,OK
2025-01-01 10:29:53,192.168.1.37,8.8.4.4,HTTPS,1431,1318,DELAY
2025-01-01 10:29:56,192.168.1.233,1.1.1.1,HTTPS,249,236,OK
2025-01-01 10:29:59,192.168.1.245,8.8.8.8,HTTPS,957,218,OK
2025-01-01 10:30:02,192.168.1.102,8.8.8.8,HTTP,687,232,OK
2025-01-01 10:30:05,192.168.1.137,1.1.1.1,HTTPS,1116,197,OK
2025-01-01 10:30:06,192.168.1.62,8.8.4.4,HTTP,584,270,OK
2025-01-01 10:30:08,192.168.1.236,1.1.1.1,HTTP,1317,201,OK
2025-01-01 10:30:11,192.168.1.254,8.8.4.4,HTTPS,4961,2489,FAIL
2025-01-01 10:30:12,192.168.1.198,8.8.8.8,HTTP,1243,216,OK
2025-01-01 10:30:15,192.168.1.154,8.8.8.8,HTTPS,523,216,OK
2025-01-01 10:30:17,192.168.1.22,8.8.8.8,HTTP,4917,2042,FAIL
2025-01-01 10:30:20,192.168.1.153,8.8.8.8,HTTPS,1194,171,OK
2025-01-01 10:30:21,192.168.1.116,1.1.1.1,HTTPS,900,276,OK
2025-01-01 10:30:24,192.168.1.198,1.1.1.1,HTTPS,608,65,OK
2025-01-01 10:30:25,192.168.1.9,8.8.4.4,HTTP,249,215,OK
2025-01-01 10:30:26,192.168.1.128,1.1.1.1,HTTPS,145,151,OK
2025-01-01 10:30:28,192.168.1.31,8.8.4.4,HTTP,1339,278,OK
2025-01-01 10:30:29,192.168.1.64,1.1.1.1,HTTP,803,241,OK
2025-01-01 10:30:30,192.168.1.38,1.1.1.1,HTTP,1001,198,OK
2025-01-01 10:30:32,192.168.1.90,1.1.1.1,HTTP,275,115,OK
2025-01-01 10:30:35,192.168.1.48,1.1.1.1,HTTPS,776,152,OK
2025-01-01 10:30:37,192.168.1.224,8.8.8.8,HTTP,1374,192,OK
2025-01-01 10:30:40,192.168.1.46,8.8.4.4,HTTPS,609,159,OK
2025-01-01 10:30:42,192.168.1.88,8.8.8.8,HTTPS,795,164,OK
2025-01-01 10:30:44,192.168.1.15,8.8.8.8,HTTP,777,157,OK
2025-01-01 10:30:45,192.168.1.253,1.1.1.1,HTTP,5214,2828,FAIL
2025-01-01 10:30:47,192.168.1.203,8.8.4.4,HTTPS,556,821,DELAY
2025-01-01 10:30:50,192.168.1.88,8.8.8.8,HTTP,515,188,OK
2025-01-01 10:30:52,192.168.1.73,8.8.8.8,HTTP,450,76,OK
2025-01-01 10:30:54,192.168.1.103,8.8.8.8,HTTP,473,80,OK
2025-01-01 10:30:55,192.168.1.225,1.1.1.1,HTTPS,208,182,OK
2025-01-01 10:30:56,192.168.1.211,8.8.4.4,HTTPS,850,132,OK
2025-01-01 10:30:57,192.168.1.179,1.1.1.1,HTTP,412,171,OK
2025-01-01 10:30:59,192.168.1.106,1.1.1.1,HTTPS,269,232,OK
2025-01-01 10:31:02,192.168.1.17,8.8.4.4,HTTP,481,137,OK
2025-01-01 10:31:03,192.168.1.59,8.8.4.4,HTTPS,882,211,OK
2025-01-01 10:31:04,192.168.1.232,8.8.8.8,HTTP,688,94,OK
2025-01-01 10:31:05,192.168.1.131,1.1.1.1,HTTPS,1215,203,OK
2025-01-01 10:31:08,192.168.1.29,1.1.1.1,HTTP,316,1243,DELAY
2025-01-01 10:31:09,192.168.1.28,8.8.4.4,HTTPS,128,170,OK
2025-01-01 10:31:11,192.168.1.133,8.8.4.4,HTTPS,733,281,OK
2025-01-01 10:31:12,192.168.1.164,8.8.8.8,HTTP,1034,75,OK
2025-01-01 10:31:15,192.168.1.39,8.8.8.8,HTTPS,1352,206,OK
2025-01-01 10:31:18,192.168.1.81,8.8.4.4,HTTPS,933,75,OK
2025-01-01 10:31:20,192.168.1.82,8.8.4.4,HTTP,353,132,OK
2025-01-01 10:31:22,192.168.1.214,8.8.8.8,HTTPS,5584,2561,FAIL
2025-01-01 10:31:25,192.168.1.26,1.1.1.1,HTTP,992,270,OK
2025-01-01 10:31:26,192.168.1.11,1.1.1.1,HTTPS,457,175,OK
2025-01-01 10:31:29,192.168.1.182,8.8.8.8,HTTP,300,130,OK
2025-01-01 10:31:32,192.168.1.232,8.8.4.4,HTTPS,737,104,OK
2025-01-01 10:31:33,192.168.1.239,8.8.8.8,HTTPS,321,1326,DELAY
2025-01-01 10:31:36,192.168.1.153,8.8.8.8,HTTP,135,277,OK
2025-01-01 10:31:39,192.168.1.101,1.1.1.1,HTTPS,6638,2256,FAIL
2025-01-01 10:31:42,192.168.1.132,8.8.4.4,HTTP,1094,69,OK
2025-01-01 10:31:43,192.168.1.67,1.1.1.1,HTTPS,691,1317,DELAY
2025-01-01 10:31:44,192.168.1.193,8.8.4.4,HTTP,1311,250,OK
2025-01-01 10:31:47,192.168.1.11,8.8.8.8,HTTP,809,149,OK
2025-01-01 10:31:49,192.168.1.121,8.8.8.8,HTTP,531,139,OK
2025-01-01 10:31:50,192.168.1.179,8.8.8.8,HTTPS,493,254,OK
2025-01-01 10:31:52,192.168.1.218,8.8.8.8,HTTP,563,58,OK
2025-01-01 10:31:53,192.168.1.235,8.8.8.8,HTTPS,503,91,OK
2025-01-01 10:31:55,192.168.1.191,1.1.1.1,HTTP,822,884,DELAY
2025-01-01 10:31:57,192.168.1.235,8.8.8.8,HTTP,560,81,OK
2025-01-01 10:31:59,192.168.1.243,8.8.8.8,HTTPS,1490,143,OK
2025-01-01 10:32:02,192.168.1.144,1.1.1.1,HTTPS,1078,76,OK
2025-01-01 10:32:04,192.168.1.48,1.1.1.1,HTTPS,830,172,OK
2025-01-01 10:32:05,192.168.1.141,8.8.4.4,HTTP,142,164,OK
2025-01-01 10:32:07,192.168.1.233,8.8.8.8,HTTPS,548,58,OK
2025-01-01 10:32:10,192.168.1.177,8.8.8.8,HTTP,260,245,OK
2025-01-01 10:32:13,192.168.1.166,8.8.4.4,HTTPS,1071,113,OK
2025-01-01 10:32:15,192.168.1.121,8.8.4.4,HTTP,635,92,OK
2025-01-01 10:32:18,192.168.1.64,8.8.4.4,HTTP,518,193,OK
2025-01-01 10:32:21,192.168.1.125,8.8.8.8,HTTPS,1497,226,OK
2025-01-01 10:32:22,192.168.1.53,8.8.4.4,HTTP,684,169,OK
2025-01-01 10:32:24,192.168.1.44,1.1.1.1,HTTP,830,198,OK
2025-01-01 10:32:27,192.168.1.246,1.1.1.1,HTTPS,1261,201,OK
2025-01-01 10:32:29,192.168.1.156,8.8.8.8,HTTP,846,280,OK
2025-01-01 10:32:31,192.168.1.72,8.8.8.8,HTTP,776,1472,DELAY
2025-01-01 10:32:32,192.168.1.163,8.8.4.4,HTTP,1205,70,OK
2025-01-01 10:32:35,192.168.1.97,8.8.8.8,HTTP,602,240,OK
2025-01-01 10:32:37,192.168.1.59,1.1.1.1,HTTP,1166,259,OK
2025-01-01 10:32:38,192.168.1.62,8.8.4.4,HTTP,870,232,OK
2025-01-01 10:32:41,192.168.1.123,8.8.8.8,HTTP,1408,177,OK
2025-01-01 10:32:43,192.168.1.42,8.8.4.4,HTTPS,384,77,OK
2025-01-01 10:32:46,192.168.1.90,1.1.1.1,HTTPS,1011,149,OK
2025-01-01 10:32:49,192.168.1.123,1.1.1.1,HTTP,204,195,OK
2025-01-01 10:32:52,192.168.1.226,8.8.4.4,HTTPS,522,164,OK
2025-01-01 10:32:53,192.168.1.213,1.1.1.1,HTTPS,220,268,OK
2025-01-01 10:32:54,192.168.1.168,8.8.8.8,HTTP,819,155,OK
2025-01-01 10:32:56,192.168.1.104,8.8.4.4,HTTPS,166,125,OK
2025-01-01 10:32:59,192.168.1.193,8.8.8.8,HTTPS,461,163,OK
2025-01-01 10:33:00,192.168.1.149,1.1.1.1,HTTP,610,220,OK
2025-01-01 10:33:01,192.168.1.206,8.8.8.8,HTTPS,732,160,OK
2025-01-01 10:33:04,192.168.1.138,8.8.4.4,HTTP,949,181,OK
2025-01-01 10:33:06,192.168.1.42,8.8.8.8,HTTPS,135,219,OK
2025-01-01 10:33:08,192.168.1.187,8.8.8.8,HTTPS,557,1416,DELAY
2025-01-01 10:33:10,192.168.1.178,8.8.4.4,HTTP,1436,97,OK
2025-01-01 10:33:13,192.168.1.48,8.8.8.8,HTTP,251,1498,DELAY
2025-01-01 10:33:16,192.168.1.8,1.1.1.1,HTTPS,1414,202,OK
2025-01-01 10:33:18,192.168.1.154,8.8.4.4,HTTPS,1422,83,OK
2025-01-01 10:33:21,192.168.1.168,8.8.8.8,HTTPS,177,272,OK
2025-01-01 10:33:22,192.168.1.190,8.8.4.4,HTTPS,1447,105,OK
2025-01-01 10:33:25,192.168.1.9,8.8.8.8,HTTP,1111,191,OK
2025-01-01 10:33:27,192.168.1.164,8.8.4.4,HTTPS,1257,966,DELAY
2025-01-01 10:33:29,192.168.1.84,8.8.4.4,HTTPS,4923,2237,FAIL
2025-01-01 10:33:30,192.168.1.47,1.1.1.1,HTTPS,1351,800,DELAY
2025-01-01 10:33:33,192.168.1.105,1.1.1.1,HTTPS,1246,297,OK
2025-01-01 10:33:35,192.168.1.138,8.8.4.4,HTTP,720,103,OK
2025-01-01 10:33:36,192.168.1.11,8.8.4.4,HTTPS,1061,288,OK
2025-01-01 10:33:38,192.168.1.70,8.8.4.4,HTTP,499,60,OK
2025-01-01 10:33:39,192.168.1.40,8.8.8.8,HTTPS,595,1397,DELAY
2025-01-01 10:33:40,192.168.1.169,1.1.1.1,HTTP,723,86,OK
2025-01-01 10:33:43,192.168.1.28,1.1.1.1,HTTPS,549,946,DELAY
2025-01-01 10:33:45,192.168.1.173,1.1.1.1,HTTPS,1453,862,DELAY
2025-01-01 10:33:48,192.168.1.68,8.8.8.8,HTTPS,177,259,OK
2025-01-01 10:33:49,192.168.1.10,8.8.4.4,HTTPS,321,1186,DELAY
2025-01-01 10:33:50,192.168.1.211,8.8.8.8,HTTPS,308,267,OK
2025-01-01 10:33:52,192.168.1.122,8.8.4.4,HTTP,995,214,OK
2025-01-01 10:33:53,192.168.1.237,8.8.4.4,HTTP,1138,129,OK
2025-01-01 10:33:55,192.168.1.245,8.8.4.4,HTTPS,597,182,OK
2025-01-01 10:33:57,192.168.1.52,8.8.4.4,HTTPS,341,173,OK
2025-01-01 10:34:00,192.168.1.216,1.1.1.1,HTTP,271,191,OK
2025-01-01 10:34:02,192.168.1.8,8.8.4.4,HTTPS,637,258,OK
2025-01-01 10:34:04,192.168.1.137,8.8.4.4,HTTP,926,201,OK
2025-01-01 10:34:07,192.168.1.56,1.1.1.1,HTTP,975,222,OK
2025-01-01 10:34:10,192.168.1.34,8.8.8.8,HTTP,1462,193,OK
2025-01-01 10:34:13,192.168.1.46,1.1.1.1,HTTPS,759,109,OK
2025-01-01 10:34:16,192.168.1.1,1.1.1.1,HTTP,239,135,OK
2025-01-01 10:34:18,192.168.1.107,1.1.1.1,HTTP,1133,248,OK
2025-01-01 10:34:20,192.168.1.149,8.8.4.4,HTTPS,347,1266,DELAY
2025-01-01 10:34:21,192.168.1.201,1.1.1.1,HTTPS,806,186,OK
2025-01-01 10:34:23,192.168.1.239,1.1.1.1,HTTPS,1299,170,OK
2025-01-01 10:34:24,192.168.1.3,8.8.4.4,HTTP,835,247,OK
2025-01-01 10:34:26,192.168.1.122,8.8.4.4,HTTPS,352,174,OK
2025-01-01 10:34:28,192.168.1.147,8.8.4.4,HTTP,785,130,OK
2025-01-01 10:34:29,192.168.1.174,8.8.8.8,HTTP,194,82,OK
2025-01-01 10:34:32,192.168.1.236,8.8.4.4,HTTPS,573,875,DELAY
2025-01-01 10:34:35,192.168.1.199,8.8.8.8,HTTP,355,248,OK
2025-01-01 10:34:37,192.168.1.182,8.8.8.8,HTTP,1000,205,OK
2025-01-01 10:34:39,192.168.1.156,8.8.8.8,HTTPS,800,926,DELAY
2025-01-01 10:34:40,192.168.1.248,8.8.8.8,HTTP,1382,95,OK
2025-01-01 10:34:41,192.168.1.44,1.1.1.1,HTTPS,500,69,OK
2025-01-01 10:34:44,192.168.1.74,8.8.4.4,HTTPS,1295,95,OK
2025-01-01 10:34:45,192.168.1.191,8.8.8.8,HTTPS,259,1451,DELAY
2025-01-01 10:34:47,192.168.1.72,8.8.8.8,HTTP,468,294,OK
2025-01-01 10:34:48,192.168.1.73,8.8.4.4,HTTP,1268,72,OK
2025-01-01 10:34:51,192.168.1.115,8.8.8.8,HTTPS,1484,179,OK
2025-01-01 10:34:52,192.168.1.244,8.8.4.4,HTTPS,1459,89,OK
2025-01-01 10:34:54,192.168.1.91,1.1.1.1,HTTPS,600,135,OK
2025-01-01 10:34:56,192.168.1.46,8.8.8.8,HTTP,395,141,OK
2025-01-01 10:34:58,192.168.1.207,1.1.1.1,HTTP,1424,246,OK
2025-01-01 10:35:01,192.168.1.160,8.8.4.4,HTTP,406,175,OK
2025-01-01 10:35:04,192.168.1.115,8.8.4.4,HTTPS,256,279,OK
2025-01-01 10:35:05,192.168.1.187,8.8.4.4,HTTPS,6373,1730,FAIL
2025-01-01 10:35:06,192.168.1.44,1.1.1.1,HTTPS,1333,88,OK
2025-01-01 10:35:08,192.168.1.77,8.8.8.8,HTTP,466,299,OK
2025-01-01 10:35:10,192.168.1.230,8.8.4.4,HTTP,847,82,OK
2025-01-01 10:35:11,192.168.1.152,1.1.1.1,HTTP,1091,277,OK
2025-01-01 10:35:12,192.168.1.48,8.8.4.4,HTTP,756,211,OK
2025-01-01 10:35:14,192.168.1.77,1.1.1.1,HTTPS,334,272,OK
2025-01-01 10:35:17,192.168.1.127,8.8.8.8,HTTP,673,139,OK
2025-01-01 10:35:19,192.168.1.7,1.1.1.1,HTTPS,4889,1711,FAIL
2025-01-01 10:35:20,192.168.1.140,8.8.4.4,HTTP,292,193,OK
2025-01-01 10:35:21,192.168.1.40,8.8.4.4,HTTP,412,247,OK
2025-01-01 10:35:22,192.168.1.130,8.8.4.4,HTTP,1143,84,OK
2025-01-01 10:35:24,192.168.1.39,8.8.8.8,HTTP,7415,1919,FAIL
2025-01-01 10:35:26,192.168.1.18,8.8.8.8,HTTPS,574,220,OK
2025-01-01 10:35:27,192.168.1.52,8.8.4.4,HTTPS,643,244,OK
2025-01-01 10:35:30,192.168.1.234,8.8.4.4,HTTP,4427,1978,FAIL
2025-01-01 10:35:33,192.168.1.167,1.1.1.1,HTTPS,483,270,OK
2025-01-01 10:35:34,192.168.1.189,1.1.1.1,HTTP,756,233,OK
2025-01-01 10:35:37,192.168.1.120,1.1.1.1,HTTP,1259,150,OK
2025-01-01 10:35:38,192.168.1.60,8.8.4.4,HTTP,1251,217,OK
2025-01-01 10:35:41,192.168.1.253,1.1.1.1,HTTPS,340,231,OK
2025-01-01 10:35:43,192.168.1.91,8.8.4.4,HTTPS,1036,66,OK
2025-01-01 10:35:44,192.168.1.70,8.8.4.4,HTTPS,1064,140,OK
2025-01-01 10:35:46,192.168.1.55,1.1.1.1,HTTP,1287,164,OK
2025-01-01 10:35:49,192.168.1.92,8.8.4.4,HTTP,339,131,OK
2025-01-01 10:35:52,192.168.1.168,1.1.1.1,HTTP,168,87,OK
2025-01-01 10:35:55,192.168.1.75,1.1.1.1,HTTP,1390,165,OK
2025-01-01 10:35:57,192.168.1.148,1.1.1.1,HTTPS,529,63,OK
2025-01-01 10:35:59,192.168.1.101,8.8.8.8,HTTPS,643,160,OK
2025-01-01 10:36:00,192.168.1.147,8.8.8.8,HTTP,177,251,OK
2025-01-01 10:36:03,192.168.1.74,8.8.4.4,HTTPS,1360,168,OK
2025-01-01 10:36:06,192.168.1.244,8.8.4.4,HTTP,477,83,OK
2025-01-01 10:36:07,192.168.1.35,8.8.8.8,HTTPS,527,275,OK
2025-01-01 10:36:09,192.168.1.154,1.1.1.1,HTTP,1104,299,OK
2025-01-01 10:36:11,192.168.1.249,8.8.8.8,HTTP,405,57,OK
2025-01-01 10:36:13,192.168.1.57,8.8.8.8,HTTPS,549,181,OK
2025-01-01 10:36:14,192.168.1.115,8.8.4.4,HTTPS,1060,1300,DELAY
2025-01-01 10:36:16,192.168.1.189,8.8.8.8,HTTP,314,168,OK
2025-01-01 10:36:19,192.168.1.184,8.8.4.4,HTTPS,717,60,OK
2025-01-01 10:36:21,192.168.1.33,1.1.1.1,HTTP,794,258,OK
2025-01-01 10:36:24,192.168.1.34,1.1.1.1,HTTP,1107,151,OK
2025-01-01 10:36:26,192.168.1.179,8.8.4.4,HTTP,123,247,OK
2025-01-01 10:36:29,192.168.1.232,1.1.1.1,HTTP,1089,68,OK
2025-01-01 10:36:32,192.168.1.120,1.1.1.1,HTTPS,238,183,OK
2025-01-01 10:36:34,192.168.1.131,8.8.4.4,HTTP,1287,123,OK
2025-01-01 10:36:37,192.168.1.73,8.8.4.4,HTTPS,827,271,OK
2025-01-01 10:36:40,192.168.1.63,8.8.4.4,HTTPS,454,220,OK
2025-01-01 10:36:43,192.168.1.25,8.8.8.8,HTTP,200,59,OK
2025-01-01 10:36:46,192.168.1.108,1.1.1.1,HTTP,524,152,OK
2025-01-01 10:36:49,192.168.1.30,8.8.4.4,HTTP,1047,119,OK
2025-01-01 10:36:50,192.168.1.156,8.8.8.8,HTTP,503,70,OK
2025-01-01 10:36:51,192.168.1.150,8.8.4.4,HTTPS,1479,180,OK
2025-01-01 10:36:52,192.168.1.27,1.1.1.1,HTTPS,1057,1382,DELAY
2025-01-01 10:36:55,192.168.1.250,8.8.8.8,HTTPS,386,148,OK
2025-01-01 10:36:57,192.168.1.224,8.8.4.4,HTTP,382,294,OK
2025-01-01 10:36:59,192.168.1.88,8.8.4.4,HTTPS,1323,91,OK
2025-01-01 10:37:01,192.168.1.154,1.1.1.1,HTTPS,1199,258,OK
2025-01-01 10:37:02,192.168.1.68,1.1.1.1,HTTP,443,1450,DELAY
2025-01-01 10:37:04,192.168.1.183,8.8.4.4,HTTPS,1491,201,OK
2025-01-01 10:37:05,192.168.1.101,8.8.4.4,HTTP,1306,72,OK
2025-01-01 10:37:08,192.168.1.152,8.8.4.4,HTTPS,633,282,OK
2025-01-01 10:37:10,192.168.1.119,1.1.1.1,HTTPS,1230,194,OK
2025-01-01 10:37:12,192.168.1.69,1.1.1.1,HTTP,677,207,OK
2025-01-01 10:37:15,192.168.1.207,8.8.8.8,HTTP,783,1133,DELAY
2025-01-01 10:37:18,192.168.1.185,8.8.4.4,HTTP,356,133,OK
2025-01-01 10:37:21,192.168.1.68,1.1.1.1,HTTP,1448,254,OK
2025-01-01 10:37:22,192.168.1.131,8.8.8.8,HTTP,936,108,OK
2025-01-01 10:37:25,192.168.1.55,8.8.8.8,HTTP,1050,96,OK
2025-01-01 10:37:27,192.168.1.195,8.8.8.8,HTTPS,1443,297,OK
2025-01-01 10:37:30,192.168.1.50,8.8.8.8,HTTPS,6433,1722,FAIL
2025-01-01 10:37:33,192.168.1.179,8.8.4.4,HTTP,861,103,OK
2025-01-01 10:37:36,192.168.1.209,1.1.1.1,HTTPS,757,147,OK
2025-01-01 10:37:37,192.168.1.122,8.8.8.8,HTTPS,187,187,OK
2025-01-01 10:37:38,192.168.1.234,8.8.4.4,HTTP,1249,74,OK
2025-01-01 10:37:40,192.168.1.202,1.1.1.1,HTTP,293,177,OK
2025-01-01 10:37:42,192.168.1.167,8.8.8.8,HTTP,743,236,OK
2025-01-01 10:37:45,192.168.1.33,8.8.4.4,HTTPS,200,141,OK
2025-01-01 10:37:46,192.168.1.158,8.8.4.4,HTTP,1176,298,OK
2025-01-01 10:37:48,192.168.1.52,8.8.8.8,HTTPS,518,253,OK
2025-01-01 10:37:51,192.168.1.206,8.8.4.4,HTTP,731,166,OK
2025-01-01 10:37:54,192.168.1.98,1.1.1.1,HTTPS,786,64,OK
2025-01-01 10:37:57,192.168.1.113,8.8.8.8,HTTPS,4318,2228,FAIL
2025-01-01 10:38:00,192.168.1.144,8.8.8.8,HTTP,926,179,OK
2025-01-01 10:38:02,192.168.1.207,8.8.8.8,HTTP,920,166,OK
2025-01-01 10:38:04,192.168.1.247,8.8.4.4,HTTP,995,238,OK
2025-01-01 10:38:05,192.168.1.17,1.1.1.1,HTTPS,677,264,OK
2025-01-01 10:38:07,192.168.1.80,8.8.4.4,HTTP,750,194,OK
2025-01-01 10:38:09,192.168.1.154,8.8.8.8,HTTP,671,93,OK
2025-01-01 10:38:12,192.168.1.205,8.8.8.8,HTTP,978,295,OK
2025-01-01 10:38:13,192.168.1.253,1.1.1.1,HTTPS,371,204,OK
2025-01-01 10:38:15,192.168.1.62,8.8.4.4,HTTP,798,1427,DELAY
2025-01-01 10:38:18,192.168.1.63,8.8.8.8,HTTPS,1462,965,DELAY
2025-01-01 10:38:20,192.168.1.162,8.8.8.8,HTTP,1208,213,OK
2025-01-01 10:38:21,192.168.1.89,8.8.8.8,HTTP,960,174,OK
2025-01-01 10:38:22,192.168.1.164,8.8.4.4,HTTP,1076,1057,DELAY
2025-01-01 10:38:24,192.168.1.79,8.8.4.4,HTTPS,1188,151,OK
2025-01-01 10:38:25,192.168.1.4,1.1.1.1,HTTP,520,209,OK
2025-01-01 10:38:26,192.168.1.251,1.1.1.1,HTTPS,1450,176,OK
2025-01-01 10:38:28,192.168.1.166,8.8.4.4,HTTPS,1397,172,OK
2025-01-01 10:38:29,192.168.1.212,1.1.1.1,HTTPS,1183,159,OK
2025-01-01 10:38:32,192.168.1.115,8.8.4.4,HTTPS,544,182,OK
2025-01-01 10:38:35,192.168.1.111,8.8.8.8,HTTPS,247,265,OK
2025-01-01 10:38:38,192.168.1.90,8.8.4.4,HTTPS,4774,1902,FAIL
2025-01-01 10:38:41,192.168.1.161,1.1.1.1,HTTPS,1376,121,OK
2025-01-01 10:38:43,192.168.1.58,1.1.1.1,HTTP,1066,51,OK
2025-01-01 10:38:44,192.168.1.91,8.8.8.8,HTTPS,1412,121,OK
2025-01-01 10:38:45,192.168.1.171,8.8.8.8,HTTP,759,125,OK
2025-01-01 10:38:48,192.168.1.40,1.1.1.1,HTTP,144,1086,DELAY
2025-01-01 10:38:51,192.168.1.87,8.8.8.8,HTTP,1416,179,OK
2025-01-01 10:38:54,192.168.1.106,8.8.8.8,HTTP,1366,851,DELAY
2025-01-01 10:38:55,192.168.1.223,1.1.1.1,HTTPS,565,99,OK
